Cand_ID,ideology,Amt
N00027694,F4500,10000
N00027694,F4600,2500
N00027694,F5000,1000
N00027694,F5100,18500
N00027694,F5200,-2000
N00027694,F5300,4000
N00027694,F5500,3500
N00027694,G1000,8000
N00027694,G2100,2000
N00027694,G2300,1000
N00027694,G2600,5500
N00027694,G2810,5000
N00027694,G2850,15000
N00027694,G2900,1000
N00027694,G4000,1000
N00027694,G4200,2500
N00027694,G4300,20000
N00027694,G4500,3500
N00027694,G4900,4500
N00027694,G6100,1000
N00027694,G6400,8500
N00027694,G6500,5000
N00027694,H1100,9500
N00027694,H1110,10500
N00027694,H1120,2500
N00027694,H1130,30500
N00027694,H1400,1000
N00027694,H1700,4000
N00027694,H1710,1000
N00027694,H1750,1000
N00027694,H2100,35700
N00027694,H2200,17000
N00027694,H3000,2000
N00027694,H3200,11000
N00027694,H3700,13500
N00027694,H3900,2500
N00027694,H4100,3000
N00027694,H4300,8500
N00027694,H4400,1500
N00027694,J1100,3302838
N00027694,J1110,10200
N00027694,J1200,1629850
N00027694,J2100,412400
N00027694,J2300,13000
N00027694,J5100,1700
N00027694,J6100,5000
N00027694,J7120,3627
N00027694,J7150,5000
N00027694,J7200,4000
N00027694,J7300,4066
N00027694,J7400,35817
N00027694,J7700,10000
N00027694,J9000,5500
N00027694,JE300,1000
N00027694,K0000,6500
N00027694,K1000,45200
N00027694,K1100,9750
N00027694,K1200,20150
N00027694,K2000,2550
N00027694,L1100,27500
N00027694,L1200,12500
N00027694,L1300,15000
N00027694,L1400,10000
N00027694,L1500,28000
N00027694,L5000,2500
N00027694,LB100,71500
N00027694,LC100,5000
N00027694,LC150,10000
N00027694,LE100,9000
N00027694,LE200,5000
N00027694,LG100,10000
N00027694,LG300,5000
N00027694,LG400,5000
N00027694,LM100,14500
N00027694,LM150,10000
N00027694,LT000,11000
N00027694,LT100,25500
N00027694,LT300,10000
N00027694,LT500,6000
N00027694,LT600,5000
N00027694,M1000,11500
N00027694,M1300,3000
N00027694,M2100,1000
N00027694,M2200,1000
N00027694,M2300,7000
N00027694,M3200,5000
N00027694,M3300,1000
N00027694,M4200,2500
N00027694,M7100,2500
N00027694,T1100,17000
N00027694,T1500,2500
N00027694,T1700,3000
N00027694,T2200,1000
N00027694,T2500,7500
N00027694,T4100,2000
N00027694,T5100,32999
N00027694,T6200,1000
N00027694,T7100,10000
N00027694,T8300,1000
N00027694,T9000,2500
N00027694,X4000,5000
N00027694,Z1200,11000
N00027694,Z5200,2500
N00027694,Z9600,14799
N00027860,A1200,16000
N00027860,A4300,2500
N00027860,A4500,0
N00027860,B4000,3000
N00027860,C2100,1000
N00027860,C4000,1000
N00027860,C4100,2000
N00027860,C4300,1000
N00027860,C4500,2500
N00027860,C5130,1000
N00027860,C6200,1000
N00027860,D3000,4000
N00027860,E1220,1000
N00027860,E1500,3000
N00027860,E1600,3000
N00027860,E1620,1000
N00027860,F1100,1000
N00027860,F1200,1000
N00027860,F1300,-2500
N00027860,F2000,1000
N00027860,F2100,1000
N00027860,F2200,2000
N00027860,F2500,1000
N00027860,F3100,9000
N00027860,F3200,4500
N00027860,F3300,6000
N00027860,F3400,2000
N00027860,F4200,-5000
N00027860,G2400,1000
N00027860,G2810,1000
N00027860,G4300,2000
N00027860,G4900,5000
N00027860,G5250,1000
N00027860,H1120,2500
N00027860,H1130,6000
N00027860,H1700,5000
N00027860,H1710,2500
N00027860,H1750,2000
N00027860,H3200,1000
N00027860,H3700,8500
N00027860,H4100,4000
N00027860,H4300,6500
N00027860,H4600,3000
N00027860,J1100,32209
N00027860,J2100,9200
N00027860,J7500,1000
N00027860,JD200,2000
N00027860,K1000,4750
N00027860,K1100,2000
N00027860,K1200,1000
N00027860,L1500,1000
N00027860,LB100,9500
N00027860,LC100,5000
N00027860,LC150,7500
N00027860,LG100,2500
N00027860,LM150,2500
N00027860,LT100,4250
N00027860,LT300,5000
N00027860,LT500,10000
N00027860,LT600,5000
N00027860,M9000,5000
N00027860,T1200,2000
N00027860,T1300,1000
N00027860,T1400,2000
N00027860,T1700,10500
N00027860,T2200,1500
N00027860,T3200,4500
N00027860,T5100,-10000
N00027860,T5200,1000
N00027860,T5300,5000
N00027860,T6200,-1000
N00027860,T7100,2000
N00027860,z9600,-100
N00028138,B1000,2000
N00028138,B4000,4500
N00028138,C2000,3500
N00028138,C2100,9500
N00028138,C2200,2500
N00028138,C2400,1000
N00028138,C2600,1000
N00028138,C4000,9500
N00028138,C4100,6000
N00028138,C4300,3500
N00028138,C4400,2000
N00028138,C4500,2000
N00028138,C6000,3500
N00028138,C6300,1000
N00028138,D2000,5500
N00028138,D3000,8500
N00028138,D5000,4000
N00028138,D9000,4500
N00028138,E1500,500
N00028138,E1600,1000
N00028138,E1620,1000
N00028138,E1630,7000
N00028138,E4200,1000
N00028138,F1100,1000
N00028138,F1300,1500
N00028138,F1400,3500
N00028138,F1410,0
N00028138,F2000,1000
N00028138,F2200,2000
N00028138,F2300,1000
N00028138,F2600,10000
N00028138,F3100,6500
N00028138,F3300,7000
N00028138,F3400,2000
N00028138,F4000,1000
N00028138,F4200,2000
N00028138,F4300,1000
N00028138,G2900,1000
N00028138,G4200,2000
N00028138,G4300,1000
N00028138,G4900,1000
N00028138,G6400,2000
N00028138,G6500,5000
N00028138,H1130,6500
N00028138,H1710,1000
N00028138,H3200,2000
N00028138,H3700,2500
N00028138,H4100,1000
N00028138,H4500,1000
N00028138,JE300,2500
N00028138,K1000,6000
N00028138,K1200,3000
N00028138,K2000,1000
N00028138,L0000,2000
N00028138,L1100,7000
N00028138,L1500,7000
N00028138,LB100,-2500
N00028138,LG400,2500
N00028138,LT000,1000
N00028138,LT100,8000
N00028138,LT500,5000
N00028138,LT600,1000
N00028138,T1200,1500
N00028138,T1400,4500
N00028138,T1600,5000
N00028138,T1700,2700
N00028138,T2100,5500
N00028138,T5100,2500
N00028138,T6200,6000
N00028138,T6250,3000
N00028138,T7100,1000
N00028138,T8300,2500
N00028138,T9000,5000
N00028138,T9100,1000
N00028138,T9300,1000
N00028138,T9400,5000
N00028138,Z1200,1000
N00028138,Z9600,4000
N00028139,A1200,21000
N00028139,A4100,1000
N00028139,B2000,2500
N00028139,B4000,8000
N00028139,C1100,2500
N00028139,C2000,2000
N00028139,C2100,8500
N00028139,C2600,1000
N00028139,C4000,4500
N00028139,C4100,8500
N00028139,C4300,2000
N00028139,C4400,8500
N00028139,C4500,36500
N00028139,C5000,11500
N00028139,C5110,3500
N00028139,C5120,4500
N00028139,C5200,1000
N00028139,C6000,1000
N00028139,C6200,3500
N00028139,C6300,5000
N00028139,C6500,1500
N00028139,D2000,18500
N00028139,D3000,22000
N00028139,D5000,5500
N00028139,D9000,7500
N00028139,E1000,1000
N00028139,E1120,2700
N00028139,E1300,1000
N00028139,E1320,1000
N00028139,E1500,11500
N00028139,E1600,1000
N00028139,E1610,3000
N00028139,E1620,3500
N00028139,E1700,1000
N00028139,E5000,2500
N00028139,F1100,4300
N00028139,F1300,5000
N00028139,F1400,3500
N00028139,F1410,1000
N00028139,F3100,7000
N00028139,F3200,4500
N00028139,F3300,8500
N00028139,F3400,4500
N00028139,F4100,1000
N00028139,F4200,4000
N00028139,F4500,5000
N00028139,F4600,1000
N00028139,F5100,14500
N00028139,G1000,1000
N00028139,G2810,10000
N00028139,G2850,15000
N00028139,G2900,3500
N00028139,G3500,1000
N00028139,G4000,2500
N00028139,G4200,2500
N00028139,G4300,12000
N00028139,G4900,2000
N00028139,G5250,1000
N00028139,G7000,1000
N00028139,H1120,2000
N00028139,H1130,6000
N00028139,H1400,2000
N00028139,H1700,3000
N00028139,H1710,3000
N00028139,H2100,1000
N00028139,H2200,2000
N00028139,H3200,1000
N00028139,H3700,3500
N00028139,H4300,12000
N00028139,H4400,7000
N00028139,H4500,1000
N00028139,J1200,5000
N00028139,J2100,194500
N00028139,J5100,7500
N00028139,J7150,2000
N00028139,J7200,3000
N00028139,J7400,18500
N00028139,J7500,2500
N00028139,J9000,7500
N00028139,JE300,7009
N00028139,K1000,24000
N00028139,K1100,4250
N00028139,K1200,4000
N00028139,K2000,3550
N00028139,L0000,4000
N00028139,L1100,16500
N00028139,L1200,9000
N00028139,L1300,15000
N00028139,L1400,10000
N00028139,L1500,6500
N00028139,L5000,3500
N00028139,LB100,49000
N00028139,LC100,-1500
N00028139,LC150,5000
N00028139,LE100,3000
N00028139,LE200,1000
N00028139,LG000,10000
N00028139,LG100,2000
N00028139,LG300,5000
N00028139,LM100,14500
N00028139,LT000,8000
N00028139,LT100,10500
N00028139,LT300,9000
N00028139,LT400,1000
N00028139,LT500,14139
N00028139,M2300,1000
N00028139,T1100,7200
N00028139,T1400,2000
N00028139,T2100,3000
N00028139,T2300,1000
N00028139,T2500,1000
N00028139,T5100,2000
N00028139,T6200,9500
N00028139,T7100,7500
N00028139,T9000,5000
N00028139,T9100,17500
N00028139,T9400,4000
N00028139,Z1200,8000
N00029277,A1100,4500
N00029277,A1200,1000
N00029277,A1600,1000
N00029277,A2000,1500
N00029277,A5000,2000
N00029277,B5100,2500
N00029277,C2100,2500
N00029277,C2200,2000
N00029277,C4000,2000
N00029277,C4100,2000
N00029277,C4300,1000
N00029277,C4400,1000
N00029277,C4500,1000
N00029277,C5110,10500
N00029277,C5130,3500
N00029277,C5400,1000
N00029277,C6500,1000
N00029277,D2000,7000
N00029277,D3000,4000
N00029277,D5000,3000
N00029277,E1500,500
N00029277,E1600,3000
N00029277,E1620,6500
N00029277,E4200,1000
N00029277,F1100,32500
N00029277,F1200,3500
N00029277,F1300,2500
N00029277,F1400,4500
N00029277,F1410,2000
N00029277,F2000,1000
N00029277,F2100,16500
N00029277,F2110,4500
N00029277,F2300,3500
N00029277,F2600,5000
N00029277,F3100,42000
N00029277,F3200,4700
N00029277,F3300,18000
N00029277,F3400,9000
N00029277,F4300,1000
N00029277,F4600,3500
N00029277,F5000,3500
N00029277,F5100,14500
N00029277,F5500,1000
N00029277,G2820,357
N00029277,G4900,5000
N00029277,G5210,500
N00029277,G5220,2500
N00029277,G5250,2500
N00029277,G5400,5000
N00029277,G6500,2700
N00029277,H1120,5000
N00029277,H3200,1000
N00029277,H3700,4000
N00029277,H4100,1000
N00029277,H4300,16000
N00029277,H4500,500
N00029277,H5150,750
N00029277,J2300,1000
N00029277,J7500,1000
N00029277,K1000,18000
N00029277,K1200,3000
N00029277,K2000,1000
N00029277,L1100,1000
N00029277,LB100,11500
N00029277,LT100,3000
N00029277,LT300,5000
N00029277,LT600,5000
N00029277,M1000,1000
N00029277,M1500,1000
N00029277,M2200,1000
N00029277,T1200,1000
N00029277,T2100,13499
N00029277,T2200,1000
N00029277,T3100,3500
N00029277,T5100,1000
N00029277,T8100,2500
N00029277,T8300,2500
N00029277,T9000,2500
N00029277,T9100,1000
N00029277,Z1200,500
N00029277,Z9600,1000
N00029303,A1400,2500
N00029303,A2300,1000
N00029303,A4500,4000
N00029303,E1140,2000
N00029303,E1500,500
N00029303,E1600,6000
N00029303,E1700,1000
N00029303,F3100,10000
N00029303,F3300,1000
N00029303,F4200,1000
N00029303,H1710,1000
N00029303,H4600,3000
N00029303,K1000,2500
N00029303,L1100,2000
N00029303,L1500,1000
N00029303,LB100,2200
N00029303,LT100,1000
N00029303,LT500,2500
N00029303,T7000,2500
N00029303,z9600,1075
N00029441,A2000,0
N00029441,A4000,1500
N00029441,B4000,1000
N00029441,C4100,2000
N00029441,C5100,2500
N00029441,C5110,3000
N00029441,C6200,2500
N00029441,C6300,1000
N00029441,E1160,-1000
N00029441,F1100,3500
N00029441,F1300,2000
N00029441,F2000,2000
N00029441,F2100,2000
N00029441,F3100,3500
N00029441,F3300,2000
N00029441,F3400,4000
N00029441,F4200,1000
N00029441,F5000,2500
N00029441,G1200,4500
N00029441,G2820,321
N00029441,H1130,1000
N00029441,H1400,1000
N00029441,H4300,2500
N00029441,J6100,861
N00029441,J6200,1000
N00029441,K1000,2000
N00029441,M1000,5000
N00029441,M6000,1668
N00029441,T1100,1000
N00029441,T1200,1000
N00029441,T5100,5000
N00029441,T7100,2000
N00029441,T8100,1000
N00029835,A1000,500
N00029835,A1100,4500
N00029835,A1200,8500
N00029835,A1300,5000
N00029835,A1400,3500
N00029835,A2300,1000
N00029835,A5000,1000
N00029835,B3200,6000
N00029835,B3400,5000
N00029835,B4000,14500
N00029835,B4200,1000
N00029835,B5100,1000
N00029835,C2000,2500
N00029835,C2100,7500
N00029835,C2200,1000
N00029835,C4000,3500
N00029835,C4100,13750
N00029835,C4300,2500
N00029835,C4400,500
N00029835,C4500,8500
N00029835,C5000,3500
N00029835,C5100,1000
N00029835,C5110,8500
N00029835,C5120,6000
N00029835,C5130,8500
N00029835,C5200,4950
N00029835,C5400,1000
N00029835,C6200,5000
N00029835,C6300,4500
N00029835,D2000,57000
N00029835,D3000,34000
N00029835,D5000,8000
N00029835,D8000,1500
N00029835,D9000,17500
N00029835,E1000,1000
N00029835,E1110,10000
N00029835,E1120,2500
N00029835,E1140,13000
N00029835,E1160,2500
N00029835,E1170,1000
N00029835,E1210,1000
N00029835,E1220,5000
N00029835,E1300,4500
N00029835,E1320,5500
N00029835,E1500,29100
N00029835,E1600,17000
N00029835,E1610,1000
N00029835,E1620,29500
N00029835,E1700,10000
N00029835,E2000,2000
N00029835,E4200,1000
N00029835,E5000,2500
N00029835,F1100,24500
N00029835,F1300,7000
N00029835,F1410,12000
N00029835,F2100,22000
N00029835,F2300,1000
N00029835,F2500,2500
N00029835,F3100,20000
N00029835,F3200,21000
N00029835,F3300,12000
N00029835,F3400,10000
N00029835,F4100,12500
N00029835,F4200,1990
N00029835,F4500,5000
N00029835,F4600,2000
N00029835,F5100,28500
N00029835,F5200,1000
N00029835,G1000,2000
N00029835,G2200,1000
N00029835,G2600,2000
N00029835,G2810,3500
N00029835,G2850,11500
N00029835,G2910,0
N00029835,G4000,3000
N00029835,G4200,2500
N00029835,G4300,3500
N00029835,G4500,8500
N00029835,G4800,500
N00029835,G4900,4000
N00029835,G5230,7000
N00029835,G6000,1500
N00029835,G6400,7700
N00029835,G6500,5000
N00029835,G6550,3000
N00029835,G7000,2500
N00029835,H1100,14000
N00029835,H1110,3500
N00029835,H1120,12500
N00029835,H1130,12000
N00029835,H1400,3000
N00029835,H1700,8500
N00029835,H1710,14500
N00029835,H1750,4000
N00029835,H2100,30500
N00029835,H2200,17500
N00029835,H3200,3000
N00029835,H3700,12000
N00029835,H4000,1000
N00029835,H4100,2000
N00029835,H4300,48000
N00029835,H4400,16000
N00029835,H4500,7500
N00029835,H4600,3000
N00029835,J1200,20430
N00029835,J2100,284543
N00029835,J2300,2500
N00029835,J5100,7000
N00029835,J6100,5000
N00029835,J7150,3000
N00029835,J7500,5000
N00029835,J7600,5000
N00029835,J7700,5000
N00029835,J9000,5250
N00029835,JE300,10530
N00029835,K1000,60500
N00029835,K1100,10000
N00029835,K1200,13000
N00029835,K2000,1000
N00029835,L1100,17000
N00029835,L1200,6000
N00029835,L1300,14762
N00029835,L1400,10000
N00029835,L1500,18500
N00029835,L5000,2500
N00029835,LB100,24500
N00029835,LC150,5000
N00029835,LE100,4000
N00029835,LG100,2500
N00029835,LG400,2500
N00029835,LM100,11000
N00029835,LM150,2500
N00029835,LT000,4000
N00029835,LT100,13000
N00029835,LT500,2500
N00029835,M1000,3500
N00029835,M1300,2500
N00029835,M2300,2500
N00029835,M3200,1000
N00029835,M3300,3500
N00029835,M5300,2500
N00029835,M6000,2500
N00029835,T1100,17000
N00029835,T1200,500
N00029835,T1700,1000
N00029835,T2200,1000
N00029835,T5100,23500
N00029835,T7100,10000
N00029835,T8300,2500
N00029835,X4100,3500
N00029835,Z1200,9000
N00029835,Z5200,2000
N00029835,z9600,16825
N00030245,A1100,2000
N00030245,A1300,2500
N00030245,A1600,8500
N00030245,A4000,6000
N00030245,A4300,1000
N00030245,A5000,9000
N00030245,B3200,1000
N00030245,B4000,1500
N00030245,B5100,1000
N00030245,B5400,1000
N00030245,C2100,1000
N00030245,C4100,7000
N00030245,C4500,6000
N00030245,C5000,1000
N00030245,C5120,3500
N00030245,C5130,2500
N00030245,C6400,2500
N00030245,D3000,1000
N00030245,D6000,3500
N00030245,E1110,6500
N00030245,E1120,2000
N00030245,E1140,8000
N00030245,E1150,8500
N00030245,E1160,12500
N00030245,E1220,2500
N00030245,E1230,2000
N00030245,E1300,2000
N00030245,E1500,1000
N00030245,E1620,7500
N00030245,E1700,5000
N00030245,E3000,0
N00030245,E4200,2000
N00030245,F0000,1000
N00030245,F1000,1000
N00030245,F1100,17500
N00030245,F1400,1000
N00030245,F2000,5000
N00030245,F2100,6000
N00030245,F2300,6500
N00030245,F2500,3000
N00030245,F3000,1500
N00030245,F3100,9500
N00030245,F3200,7000
N00030245,F3300,12500
N00030245,F3400,3000
N00030245,F5100,3500
N00030245,F5200,2500
N00030245,G2820,7700
N00030245,G2900,4000
N00030245,G4200,1000
N00030245,G4500,5000
N00030245,G4900,5500
N00030245,G5300,5000
N00030245,G6100,2000
N00030245,G7000,5000
N00030245,H0000,2500
N00030245,H1100,3500
N00030245,H1110,4000
N00030245,H1120,7000
N00030245,H1130,56700
N00030245,H1400,6000
N00030245,H1500,1000
N00030245,H1700,2000
N00030245,H1710,1500
N00030245,H1750,3500
N00030245,H2100,8500
N00030245,H2200,2500
N00030245,H3000,3500
N00030245,H3100,1000
N00030245,H3200,14500
N00030245,H3400,1500
N00030245,H3700,4500
N00030245,H3900,5000
N00030245,H4000,3500
N00030245,H4100,20500
N00030245,H4300,30500
N00030245,H4400,12000
N00030245,H4500,11500
N00030245,H4600,1000
N00030245,J2400,3000
N00030245,J6100,861
N00030245,JE300,1000
N00030245,JH100,5000
N00030245,K1000,25000
N00030245,K1200,5500
N00030245,K2000,2500
N00030245,LT100,1000
N00030245,M0000,10000
N00030245,M1000,3500
N00030245,M1300,2000
N00030245,M1500,1000
N00030245,M3100,2000
N00030245,M3300,1000
N00030245,M7100,1000
N00030245,T1100,1000
N00030245,T2310,0
N00030245,T2500,5000
N00030245,T5100,6500
N00030245,T5200,4000
N00030245,T6200,25600
N00030245,T6250,2500
N00030245,T7100,4000
N00030245,T8300,2500
N00030245,X4000,1000
N00030245,Z1100,-1000
N00030608,A3100,1000
N00030608,A4500,1000
N00030608,B4000,5000
N00030608,B5100,-2500
N00030608,C4100,2000
N00030608,C5130,1000
N00030608,D3000,6000
N00030608,E1110,1000
N00030608,E1140,1000
N00030608,E1500,5500
N00030608,F1100,2000
N00030608,F2100,3500
N00030608,F2500,5000
N00030608,F2600,2500
N00030608,F3200,2000
N00030608,F3300,-6500
N00030608,G0000,2000
N00030608,G2810,1000
N00030608,G6500,2500
N00030608,H1700,1000
N00030608,H1710,1000
N00030608,H2200,2500
N00030608,H3200,2500
N00030608,H3700,2500
N00030608,H4000,1000
N00030608,H4100,3000
N00030608,H4300,15000
N00030608,H4600,1000
N00030608,J2100,2750
N00030608,K1000,3000
N00030608,K1200,5500
N00030608,LB100,10000
N00030608,LT100,1000
N00030608,M2300,-1000
N00030608,M7300,-1000
N00030608,T1400,-2000
N00030608,T2100,1000
N00030608,T9100,1000
N00030608,X4000,2000
N00030608,z9600,1500
N00030612,A1300,4000
N00030612,A1400,2500
N00030612,A2000,1000
N00030612,A2300,3500
N00030612,A4100,2500
N00030612,A4500,1000
N00030612,A5000,1000
N00030612,A5200,2000
N00030612,A6000,1000
N00030612,A8000,1000
N00030612,B1000,1000
N00030612,B3000,1000
N00030612,B3200,1000
N00030612,B4000,6500
N00030612,B5100,3000
N00030612,C1100,2000
N00030612,C2000,1000
N00030612,C2100,0
N00030612,C4100,3000
N00030612,C4300,1000
N00030612,C4500,5000
N00030612,C4600,1000
N00030612,C5130,1000
N00030612,C6200,2500
N00030612,C6300,1500
N00030612,D2000,6000
N00030612,D3000,26500
N00030612,D4000,2000
N00030612,D5000,1000
N00030612,E1110,2500
N00030612,E1140,1500
N00030612,E1200,10000
N00030612,E1320,4000
N00030612,E1620,0
N00030612,E1630,2000
N00030612,E1700,5000
N00030612,E3000,2500
N00030612,E4200,1000
N00030612,F1100,5000
N00030612,F1400,3500
N00030612,F2100,2000
N00030612,F2300,5000
N00030612,F2500,1000
N00030612,F3100,2000
N00030612,F3300,11500
N00030612,F3400,2500
N00030612,F4200,1000
N00030612,F4300,1000
N00030612,F4600,5000
N00030612,F5200,1000
N00030612,G2100,1000
N00030612,G2500,4000
N00030612,G2600,2500
N00030612,G2900,3000
N00030612,G3000,5000
N00030612,G5200,1000
N00030612,G5400,5000
N00030612,G5700,4000
N00030612,G6400,1000
N00030612,G6500,2000
N00030612,G7000,-5000
N00030612,H0000,1000
N00030612,H1100,1500
N00030612,H1130,1000
N00030612,H1700,1000
N00030612,H2100,7000
N00030612,H2200,5000
N00030612,H3000,1000
N00030612,H3700,3500
N00030612,H4000,1500
N00030612,H4100,3000
N00030612,H4300,5000
N00030612,H4400,2500
N00030612,H4600,3750
N00030612,J1100,1000
N00030612,J1110,-5000
N00030612,J2200,4300
N00030612,J2400,-2500
N00030612,J5100,1000
N00030612,J5200,10000
N00030612,J6100,861
N00030612,J6200,-9900
N00030612,J7500,5000
N00030612,JH100,1500
N00030612,K1000,11500
N00030612,K1200,1000
N00030612,L1100,3500
N00030612,L1400,6500
N00030612,LT100,4500
N00030612,M1000,1000
N00030612,M2100,1000
N00030612,M2300,1000
N00030612,M3300,1000
N00030612,T1100,9000
N00030612,T1300,1000
N00030612,T1400,1000
N00030612,T1500,3000
N00030612,T1700,5000
N00030612,T2100,2000
N00030612,T3000,6000
N00030612,T4100,1000
N00030612,T6250,1000
N00030612,T7100,3500
N00030612,T7200,1000
N00030612,T8100,1000
N00030612,T8300,1000
N00030670,A1300,5000
N00030670,A4500,2000
N00030670,B3000,1000
N00030670,B5100,2500
N00030670,C2100,1000
N00030670,C4000,500
N00030670,C4100,5500
N00030670,C4300,3500
N00030670,C5130,3500
N00030670,C6200,2500
N00030670,C6500,2500
N00030670,D3000,1000
N00030670,E1160,2500
N00030670,E1210,4500
N00030670,E1300,2000
N00030670,E1610,1000
N00030670,E1620,1000
N00030670,F1100,5000
N00030670,F1410,2000
N00030670,F2100,7000
N00030670,F2300,2500
N00030670,F2600,5000
N00030670,F3100,4500
N00030670,F3200,5000
N00030670,F3300,5500
N00030670,F3400,3000
N00030670,F4200,1000
N00030670,F5500,3000
N00030670,G2100,1000
N00030670,G2300,1000
N00030670,G2820,2000
N00030670,G2850,5000
N00030670,G6500,7500
N00030670,G7000,1000
N00030670,H1130,2000
N00030670,H2200,0
N00030670,H3200,5000
N00030670,H3700,2500
N00030670,H4100,17150
N00030670,H4300,12000
N00030670,H4400,1000
N00030670,H4500,4000
N00030670,H4600,2500
N00030670,J2200,10000
N00030670,J6100,861
N00030670,J9000,2500
N00030670,K1000,6750
N00030670,K2000,2500
N00030670,LA100,1250
N00030670,M0000,1000
N00030670,M2200,3500
N00030670,M3200,2500
N00030670,M5100,1000
N00030670,M5300,2500
N00030670,T1100,1000
N00030670,T1200,1000
N00030670,T1300,5500
N00030670,T1400,1000
N00030670,T1700,2000
N00030670,T2100,1000
N00030670,T2310,0
N00030670,T5100,26500
N00030670,T5200,1000
N00030670,T6200,14000
N00030670,T7100,6000
N00030670,X4000,4000
N00030670,Y0000,1250
N00030780,A0000,1000
N00030780,A1000,1000
N00030780,A1300,5000
N00030780,A3000,5000
N00030780,A4200,3000
N00030780,A4500,2000
N00030780,A5000,7500
N00030780,A5200,1000
N00030780,B3000,3000
N00030780,B5100,9500
N00030780,C1100,2000
N00030780,C2000,3000
N00030780,C2100,2500
N00030780,C2200,2500
N00030780,C2400,2500
N00030780,C4000,4500
N00030780,C4100,16000
